    0.688408679366111755E+03    0.694669572949409542E+01   -0.302022755146026611E+00    0.418008863925933838E+04    0.351212105154991150E+01   -0.877491343198213913E+07   -0.801770088246501977E+01    1
    0.657158594727516174E+03    0.662570472061634064E+01   -0.121277391910552979E+00    0.343489837646484375E+04    0.377148798108100891E+01   -0.867900095624780655E+07   -0.801803421579835707E+01    1
    0.744099513888359070E+03    0.690578498780727390E+01   -0.218328237533569336E-01    0.394149875640869141E+04    0.392689162492752075E+01   -0.865732292683255672E+07   -0.801836754913172634E+01    1
    0.668928975462913513E+03    0.699979514777660405E+01   -0.352709174156188965E+00    0.357537531852722168E+04    0.363373938202857971E+01   -0.853550426995490864E+07   -0.801870088246516666E+01    1
    0.728638263344764709E+03    0.683043088436126755E+01    0.229455411434173584E+00    0.493351399898529053E+04    0.383240818977355957E+01   -0.853178330503402092E+07   -0.801903421579855546E+01    1
    0.743343136310577393E+03    0.693758158862590868E+01   -0.375417530536651611E+00    0.402722835540771484E+04    0.366925126314163208E+01   -0.850627720726552606E+07   -0.801936754913178618E+01    1
    0.615356324315071106E+03    0.676978318274021174E+01   -0.324527800083160400E+00    0.336928808689117432E+04    0.366759923100471497E+01   -0.849873653137201630E+07   -0.801970088246510038E+01    1
    0.777836440801620483E+03    0.688408252656459840E+01   -0.629540085792541504E-01    0.494240033626556396E+04    0.375167018175125122E+01   -0.848278196097736992E+07   -0.802003421579841635E+01    1
    0.727575706243515015E+03    0.705319452822208426E+01   -0.379148185253143311E+00    0.311092662811279297E+04    0.351253807544708252E+01   -0.844644381488125585E+07   -0.802036754913166483E+01    1
    0.551712364554405212E+03    0.676964527964592033E+01    0.154096007347106934E+00    0.382537639141082764E+04    0.360226449370384216E+01   -0.833984702199173160E+07   -0.802070088246512114E+01    1
    0.603195371031761169E+03    0.680941702127456683E+01    0.116256892681121826E+00    0.483927905559539795E+04    0.358688038587570190E+01   -0.826067429537722562E+07   -0.802103421579840514E+01    1
    0.728827332258224487E+03    0.695832086861133625E+01    0.389579534530639648E-01    0.327081453800201416E+04    0.389674988389015198E+01   -0.818102370311713871E+07   -0.802136754913165184E+01    1
    0.540735767483711243E+03    0.670749104022979736E+01   -0.355792880058288574E+00    0.319584250450134277E+04    0.380050683021545410E+01   -0.807309185541873425E+07   -0.802170088246500690E+01    1
    0.585486799478530884E+03    0.673876232504844719E+01    0.337855815887451172E+00    0.492216944694519043E+04    0.371959981322288513E+01   -0.802490819448245782E+07   -0.802203421579829445E+01    1
    0.529171171188354492E+03    0.674111615657806418E+01    0.522866845130920410E-01    0.364606416225433350E+04    0.366250148415565491E+01   -0.798349107154422347E+07   -0.802236754913168681E+01    1
    0.698885441422462463E+03    0.695334106862545021E+01   -0.451353192329406738E-01    0.357813596725463867E+04    0.367946752905845642E+01   -0.793492754362677876E+07   -0.802270088246503121E+01    1
    0.661775239706039429E+03    0.664650423765182552E+01    0.968617796897888184E-01    0.389840209484100342E+04    0.354209071397781372E+01   -0.792310456530221272E+07   -0.802303421579835430E+01    1
    0.585832117795944214E+03    0.677444742619991302E+01   -0.221092760562896729E+00    0.392907130718231201E+04    0.357709470391273499E+01   -0.785505927532158978E+07   -0.802336754913169692E+01    1
    0.575728906989097595E+03    0.680627857923507751E+01   -0.417500138282775879E-01    0.374538481235504150E+04    0.371228718757629395E+01   -0.782979638101534359E+07   -0.802370088246511237E+01    1
    0.775539482831954956E+03    0.696085479974746768E+01    0.224008619785308838E+00    0.424818611145019531E+04    0.379011815786361694E+01   -0.781595027056658641E+07   -0.802403421579849763E+01    1
    0.744180849194526672E+03    0.697233133375644698E+01   -0.309146046638488770E-01    0.405353307723999023E+04    0.366507512331008911E+01   -0.778135245210564043E+07   -0.802436754913176031E+01    1
    0.692740752696990967E+03    0.708710676431655884E+01   -0.214253902435302734E+00    0.336107158660888672E+04    0.361452683806419373E+01   -0.765843924288052693E+07   -0.802470088246515800E+01    1
    0.566224703192710876E+03    0.675590022444725058E+01   -0.887483358383178711E-01    0.398823881149291992E+04    0.397876912355422974E+01   -0.764343922479564603E+07   -0.802503421579845622E+01    1
    0.643963419198989868E+03    0.697449864447116852E+01    0.363093614578247070E-02    0.403154408931732178E+04    0.376054468750953674E+01   -0.764203680825420097E+07   -0.802536754913176864E+01    1
    0.535770746469497681E+03    0.676902119934558932E+01    0.504792928695678711E-01    0.367222988605499268E+04    0.374143150448799133E+01   -0.759004575392701104E+07   -0.802570088246505264E+01    1
    0.579234377145767212E+03    0.676550726950168624E+01   -0.105516374111175537E+00    0.440469372272491455E+04    0.385958886146545410E+01   -0.756524799811157957E+07   -0.802603421579827803E+01    1
